aff_url,aff_title
https://controlthet.com/products/salming-kobra-magma-red-black-indoor-court-shoes,Salming Kobra Magma Red / Black Indoor Court Shoes
https://controlthet.com/products/oliver-supralight-silver-squash-racquet,Oliver Supralight Silver Squash Racquet
https://controlthet.com/products/salming-adder-black-green-mens-indoor-court-shoes,Salming Adder Black/Green Men's Indoor Court Shoes
https://controlthet.com/products/salming-hawk-court-shoe-white-black-new-flame-red-mens-indoor-court-shoe,Salming Hawk Court Shoe White / Black / New Flame Red Men's Indoor Court Shoes
https://controlthet.com/products/tecnifibre-carboflex-cannonball-125-squash-racquet,Tecnifibre Carboflex Cannonball 125 Squash Racquet
https://controlthet.com/products/dunlop-blackstorm-titanium-3-0-squash-racquet,Dunlop Blackstorm Titanium 3.0 Squash Racquet
https://controlthet.com/products/harrow-vapor-ultralite-squash-racquet,Harrow Vapor Ultralite Squash Racquet
https://controlthet.com/products/eye-rackets-x-lite-120-control-squash-racquet,Eye Rackets X.Lite 120 Control Squash Racquet (18/19)
https://controlthet.com/products/black-knight-headband,Black Knight Headband
https://controlthet.com/products/tecnifibre-dynergy-apx-120-squash-racquet,Tecnifibre Dynergy APX 120 Squash Racquet
https://controlthet.com/products/tecnifibre-carboflex-x-speed-130-squash-racquet,Tecnifibre Carboflex X-Speed 130 Squash Racquet
https://controlthet.com/products/black-knight-c2c-nxs-black-squash-racquet-2017,Black Knight C2C nxs Black Squash Racquet 2017
https://controlthet.com/products/head-graphene-touch-speed-135-slimbody-squash-racquet,HEAD Graphene Touch Speed 135 Slimbody  Squash Racquet
https://controlthet.com/products/salming-adder-junior-turquoise-orange-indoor-court-shoes,Salming Adder Junior Turquoise/Shock Orange Indoor Squash Shoes
https://controlthet.com/products/head-5-wristbands,"Head 5"" Wristbands"
https://controlthet.com/products/dunlop-hyperfibre-revelation-pro-lite-squash-racquet,Dunlop Hyperfibre+ Revelation Pro Lite Squash Racquet
https://controlthet.com/products/salming-kobra-turquoise-pink-indoor-court-shoes,Salming Kobra Turquoise/Pink Indoor Court Shoes
https://controlthet.com/products/black-knight-rad-mesh,Black Knight RAD MESH
https://controlthet.com/products/head-hydrosorb-pro-replacement-grip,Head Hydrosorb Pro Replacement Grip
https://controlthet.com/products/head-2-wristband-2-bands-pkg,"Head  2"" Wristband (2 bands/pkg)"
https://controlthet.com/products/salming-viper-5-2019-white-black-indoor-court-shoes,Salming Viper 5 (2019) White / Black Indoor Court Shoes
https://controlthet.com/products/asics-gel-blade-7-white-laser-pink-womens-indoor-court-shoes,Asics Gel Blade 7 White Laser Pink Womens Indoor Court Shoes
https://controlthet.com/products/dunlop-hyperfibre-evolution-pro-squash-racquet,Dunlop Hyperfibre+ Evolution Pro Squash Racquet
https://controlthet.com/products/ashaway-supernick-zx-micro-30-18g-string-set,Ashaway Supernick ZX Micro 30' 18g String Set
https://controlthet.com/products/ashaway-supernick-zx-micro-18g-squash-string-110m-reel,Ashaway Supernick ZX Micro 18g Squash String 110m Reel
